Date,Close,High,Low,Open,Volume
2001-05-11,24.851564407348633,24.955896515295855,24.72636753822588,24.751408240381558,1992547
2001-05-14,24.77644157409668,24.951716486322926,24.50100885756392,24.83069392564773,1711980
2001-05-15,24.809823989868164,25.035178602490387,24.55108344721253,24.851555157099966,1218328
2001-05-16,25.652820587158203,25.698726044909055,24.705499773798145,24.80983020864883,1868952
2001-05-17,24.99761962890625,25.978327843729254,24.872422800196645,25.978327843729254,2245996
2001-05-18,25.06438636779785,25.110291806925446,24.914150536145083,25.101944910607784,2128137
2001-05-21,25.01848793029785,25.331479195466514,24.914157508574963,25.16872380399535,2604162
2001-05-22,24.847381591796875,25.060216680099053,24.730531671338642,24.78895663156776,1683506
2001-05-23,24.90580177307129,25.09359779387121,24.834857310721212,24.901629155431724,1470421
2001-05-24,24.93503189086914,25.0894404330148,24.768102166536234,24.83904667672246,1134158
2001-05-25,24.655414581298828,24.905808233709617,24.580297481823596,24.830691134234385,1387086
2001-05-29,25.26470375061035,25.39407318106488,24.51352287741413,24.551081422949995,1193818
2001-05-30,25.106121063232422,25.339820894269224,24.830688407904837,25.264703803041606,929104
2001-05-31,25.227153778076172,25.41494990276145,25.03518669385694,25.03935931380472,1413056
2001-06-01,25.00596046447754,25.089424443244454,24.622023173406397,24.997613568476957,1366539
2001-06-04,25.394081115722656,25.427467053435166,24.784790658193284,25.22715142716011,920969
2001-06-05,25.310617446899414,25.43581263951197,25.09360967901483,25.12282133715319,1035073
2001-06-06,25.168060302734375,25.61666626002566,25.0464747934381,25.365111299361395,1188081
2001-06-07,25.48250389099121,25.692132474775217,25.256105754474763,25.490889501414568,1133637
2001-06-08,25.176456451416016,25.281270784214165,24.786546265987138,25.19741965159863,1126023
2001-06-11,25.113571166992188,25.184844725370514,24.97940799725755,25.113571166992188,1056038
2001-06-12,25.100975036621094,25.155478992578917,24.799109795816793,24.799109795816793,1352980
2001-06-13,25.02131462097168,25.260291952563673,24.958426727454782,24.966810667847778,893538
2001-06-14,24.677539825439453,24.96682766883349,24.66496223817145,24.95425008156549,955179
2001-06-15,24.283428192138672,24.589485476740677,24.254079387858592,24.254079387858592,2111971
2001-06-18,24.25408363342285,24.547565055138715,24.195387682702613,24.547565055138715,1081382
2001-06-19,23.24786376953125,23.897712827997477,23.122086263358018,23.897712827997477,3096771
2001-06-20,23.92705726623535,24.09895310434458,23.43652491492575,23.43652491492575,2801081
2001-06-21,23.851587295532227,24.010905533339226,23.650344347011956,23.927054443798617,1551150
2001-06-22,23.72162437438965,23.964793768551594,23.63357962190629,23.83482429383553,1152724
2001-06-25,23.637779235839844,24.002532585210453,23.5329632334814,24.002532585210453,1214574
2001-06-26,23.788715362548828,24.044462441580958,23.629397017806298,23.637782632823058,1921623
2001-06-27,23.583271026611328,24.010913900844947,23.377834367747756,23.788707685474897,1865405
2001-06-28,23.570693969726562,23.960604099461005,23.48684118097357,23.939640902272757,2480880
2001-06-29,23.436521530151367,23.8977050125915,23.436521530151367,23.675498880537805,1675267
2001-07-02,23.897714614868164,24.103151279249094,23.713241147769324,23.771937099290348,944124
2001-07-03,23.93962860107422,24.128293942594823,23.780310386045617,24.044442865042758,673882
2001-07-05,24.111520767211914,24.178602286407962,23.89769863328871,24.002512881489945,1684132
2001-07-06,23.826433181762695,24.2247287937704,23.788700440029587,24.212151213192694,995335
2001-07-09,23.47426414489746,23.855790339164944,23.268827476634883,23.855790339164944,2151188
2001-07-10,23.16401481628418,23.47845946776038,23.05920048849706,23.47845946776038,2339449
2001-07-11,23.10112190246582,23.478454401953567,22.99630759729386,23.478454401953567,1490134
2001-07-12,23.07177734375,23.193362894277023,22.954385433795153,23.08854856980914,1397724
2001-07-13,22.61058235168457,22.912447588777184,22.34644985220005,22.63993114856683,3812686
2001-07-16,22.845373153686523,23.04661781969611,22.828603598909627,23.01726901369345,2199061
2001-07-17,23.331716537475586,23.541345173246306,22.954383992219483,22.99211674631069,2181122
2001-07-18,23.641971588134766,23.68808996266669,23.059202278997272,23.331720553273183,2049599
2001-07-19,23.713233947753906,23.713233947753906,23.499413403873923,23.499413403873923,1781965
2001-07-20,24.107345581054688,24.13250242109301,23.700665853318874,23.700665853318874,1552088
2001-07-23,23.956401824951172,24.128297644580734,23.553914255588552,24.111528093742912,1431413
2001-07-24,23.77613067626953,24.0234920664409,23.75097383872924,23.897714551198188,1427763
2001-07-25,24.945852279663086,25.134517652006746,23.776122300412936,23.780314271135563,2893908
2001-07-26,25.008747100830078,25.050673492113468,24.652377779264917,24.945859182019547,1142294
2001-07-27,24.631420135498047,25.11356707147382,24.568532202512696,25.11356707147382,1249931
2001-07-30,25.27288055419922,25.32319089095592,24.568527499032314,24.757192929984562,1362992
2001-07-31,25.49508285522461,25.98561523582241,25.260299095551957,25.272876677811965,1789579
2001-08-01,25.532817840576172,25.713097635740375,25.407040347051584,25.532817840576172,1450500
2001-08-02,25.805328369140625,25.910142644753417,25.56635268816274,25.63762619540576,1331598
2001-08-03,25.616674423217773,26.01497018254566,25.43220094902691,25.847266265956353,981359
2001-08-06,25.281267166137695,25.658599711078818,25.22257121489548,25.511858998915937,936927
2001-08-07,25.218368530273438,25.574737750223775,25.105168640577645,25.344146000144974,1335040
2001-08-08,25.063249588012695,25.151294337235278,24.790731397077618,25.07163519939448,977500
2001-08-09,25.09678840637207,25.176447537994687,24.736225494359925,25.00874366402225,1152828
2001-08-10,25.36930274963379,25.549584190302472,24.69429867609206,24.73622338993269,1360594
2001-08-13,25.658599853515625,25.675369410485917,25.2183777145832,25.2183777145832,798938
2001-08-14,25.360925674438477,25.780182935047648,25.13452581956533,25.65859906344143,965505
2001-08-15,25.549591064453125,25.817915644060133,25.344154406584227,25.381888827741733,1038306
2001-08-16,26.04012107849121,26.0778538279869,25.516047884777215,25.532819107740504,1420462
2001-08-17,26.044294357299805,26.237153274269403,25.700502882562397,25.993984060748293,1106310
2001-08-20,26.492921829223633,26.568389004170037,26.044315756008267,26.044315756008267,1157834
2001-08-21,26.77383804321289,26.928962768833564,26.727719656120875,26.811570814074877,1505988
2001-08-22,26.094633102416992,26.8031782905466,26.048513059094894,26.8031782905466,1496079
2001-08-23,26.42164421081543,26.480340151984148,26.069466895688706,26.077852506745494,1387294
2001-08-24,26.58515739440918,26.71932051371023,26.224596096430833,26.37133679965203,863187
2001-08-27,26.622896194458008,26.9792655791334,26.488733053083557,26.58096979574978,1240336
2001-08-28,26.21619987487793,26.74865849654896,26.14073440189753,26.685768934284724,1265472
2001-08-29,26.04850196838379,26.25813222216466,25.99819164162038,26.103005934453673,1135618
2001-08-30,26.1407527923584,26.388114240857863,26.014975247457205,26.1617143264127,1780818
2001-08-31,26.01495933532715,26.262320632527313,26.002380087227596,26.16169832452929,1574721
2001-09-04,26.54324722290039,26.874461562689653,26.182684059130725,26.182684059130725,1283516
2001-09-05,27.305465698242188,27.414957923793235,26.256876743110656,26.446380327031342,1871142
2001-09-06,26.690628051757812,26.98541324443861,26.66957340273074,26.909610811155645,1931427
2001-09-07,26.564287185668945,26.6358790118697,26.303193497848042,26.341093870172074,1290921
2001-09-10,26.951719284057617,27.111745315228088,26.391628174960974,26.530597884841924,1698213
2001-09-17,26.606399536132812,26.635878720189705,25.793635946140967,26.635878720189705,2264353
2001-09-18,26.109474182128906,26.564283615466074,26.04630522788715,26.530593841642066,1962613
2001-09-19,25.33039665222168,26.088413935838005,25.014556955143735,25.94102140699188,3250927
2001-09-20,24.593435287475586,25.08614668144427,24.593435287475586,24.972443923180393,2434362
2001-09-21,23.03530502319336,24.04599538672778,23.03530502319336,23.835435452833263,3450661
2001-09-24,23.70909309387207,23.98282026771997,23.26691533514848,23.540644184521412,2582259
2001-09-25,24.829280853271484,25.368315842239337,23.582763593207112,23.709099892566364,2996330
2001-09-26,25.00192642211914,25.22511970008653,24.745041695940174,25.098783471391414,1367582
2001-09-27,25.73046875,25.785214848855173,25.02298676092296,25.056676539024235,1790622
2001-09-28,26.109474182128906,26.15158514276544,25.751521801332867,26.15158514276544,1968975
2001-10-01,25.688358306884766,26.088423408871655,25.654668525900345,25.962087149061322,1696752
2001-10-02,25.562028884887695,25.61677500307253,25.330412625865833,25.540974232224702,1885222
2001-10-03,25.709409713745117,25.709409713745117,25.18722072161774,25.435680923906105,1399810
2001-10-04,25.39357566833496,25.72204894953034,25.086157034875786,25.709415490678598,1342967
2001-10-05,25.7894344329834,25.88629153158588,25.1661758341294,25.330412512422924,1532376
2001-10-08,25.70098876953125,25.772580592981313,25.376726131437554,25.663088398663426,632580
2001-10-09,25.688358306884766,25.772583597108316,25.397785411978493,25.70520403513947,847229
2001-10-10,26.025245666503906,26.202117375919112,25.490423296425607,25.562013428558227,1115176
2001-10-11,25.6041316986084,26.105264409432248,25.35145920852963,26.10105381562336,1532167
2001-10-12,25.305126190185547,25.5493757226815,25.077720701937107,25.43567297855728,1016091
2001-10-15,25.29250717163086,25.57886949144837,25.140903984792203,25.372520197396415,717167
2001-10-16,23.405887603759766,23.704883403186805,23.16163791526907,23.62487037197991,7384231
2001-10-17,22.845788955688477,23.57432713593296,22.845788955688477,23.561693680832725,4203290
2001-10-18,22.80367660522461,23.16162897224771,22.795253743211536,23.16162897224771,2589665
2001-10-19,21.999343872070312,22.98897773330706,21.923543113432917,22.972133678784918,3628806
2001-10-22,22.412038803100586,22.529952192005254,22.25201277150501,22.277281362434493,2643796
2001-10-23,22.89211082458496,23.01423477514914,22.41203285716345,22.740507696853022,2345186
2001-10-24,23.077407836914062,23.304811731293746,22.955282189051562,23.182687758955996,2478690
2001-10-25,23.54064178466797,23.565908699613473,23.022663326185732,23.052140835113864,1752449
2001-10-26,23.447998046875,23.751204412624443,23.334295240837694,23.751204412624443,1320021
2001-10-29,22.997394561767578,23.473260340054487,22.997394561767578,23.469049746410477,1048945
2001-10-30,23.3384952545166,23.405874788696927,22.845785552431042,23.098457967845107,1718551
2001-10-31,23.37641143798828,23.709097042154916,23.34272165050778,23.68804071553894,2292618
2001-11-01,23.75119400024414,23.784883767838583,23.220582255037076,23.62485779064606,1073873
2001-11-02,23.73015022277832,23.919653786148313,23.591178820641876,23.64592492748046,963106
2001-11-05,23.907018661499023,24.0880993476194,23.666979602567388,24.0880993476194,1674536
2001-11-06,23.814359664916992,24.003863115468054,23.414294777001963,24.003863115468054,1545622
2001-11-07,23.940702438354492,24.045982348215567,23.730142618632346,23.83542252849342,1340359
2001-11-08,23.582754135131836,23.894383325166245,23.372192603630328,23.835426632513773,1707912
2001-11-09,23.54064178466797,23.64592171395747,23.330081926088972,23.582754426593716,1024643
2001-11-12,23.380605697631836,23.709080477187936,23.16162306976915,23.709080477187936,809994
2001-11-13,23.675397872924805,23.793311244618874,23.582751412947374,23.7427774211856,1395013
2001-11-14,24.067045211791992,24.825061104085236,23.86069592914619,23.961765273293626,1274755
2001-11-15,24.319721221923828,24.420788905039682,24.071259258038435,24.100738449297392,1532063
2001-11-16,24.08808708190918,24.412351265155117,23.801726605341223,24.130199705180523,1370189
2001-11-19,24.180740356445312,24.45867970818325,24.117571408036973,24.31971003231428,1099009
2001-11-20,24.159685134887695,24.424991044068808,24.045982363020855,24.424991044068808,1206230
2001-11-21,23.683822631835938,24.27760180682273,23.599597352003226,24.27760180682273,1089831
2001-11-23,24.067045211791992,24.13021250468101,23.885962846301794,24.088099859071654,522543
2001-11-26,24.04598617553711,24.256546028773386,23.982817214251334,24.256546028773386,926184
2001-11-27,23.814359664916992,24.214422877307925,23.797513945676307,24.045975738045666,1718030
2001-11-28,23.87332534790039,24.151264740629415,23.793312340097362,23.919648580021896,1933513
2001-11-29,23.515371322631836,24.045983158548612,23.24585313580134,24.045983158548612,1744209
2001-11-30,24.49656867980957,24.71976184090276,23.33427631954912,23.477458197373412,2937401
2001-12-03,24.17232322692871,24.382883087171457,24.003874333419585,24.34077044491296,1552714
2001-12-04,24.235488891601562,24.467105057460895,23.7090892762507,24.467105057460895,1853620
2001-12-05,24.607885360717773,24.747534490826826,24.12122899511656,24.142388260354267,1640952
2001-12-06,24.502094268798828,24.81524706203235,24.442849327778077,24.459775732191115,2134708
2001-12-07,24.417465209960938,24.557114396512816,24.184716565707806,24.54441916898239,1718551
2001-12-10,24.408992767333984,24.67136464138381,24.163548979979808,24.421687990497425,1657953
2001-12-11,24.10006332397461,24.243945279116634,23.84615725976101,24.227017197939432,1892419
2001-12-12,24.3793888092041,24.54019734187547,24.269362893213025,24.417476192643804,1412744
2001-12-13,24.75600242614746,24.840637816689334,24.121232787791524,24.24818671546271,1885848
2001-12-14,24.248186111450195,24.586729348901464,24.248186111450195,24.447080200313437,1504423
2001-12-17,25.17917823791504,25.17917823791504,24.14238773362001,24.14238773362001,1527891
2001-12-18,24.90410614013672,25.246880435735765,24.544403762644613,24.98874149845365,1986289
2001-12-19,24.84064292907715,25.018379474626364,24.637517613228617,24.98875615579579,1311990
2001-12-20,24.967594146728516,25.06492645474785,24.79832334935763,24.79832334935763,1943422
2001-12-21,25.005674362182617,25.158018709772353,24.950660611084075,24.9887462770524,2334651
2001-12-24,25.077611923217773,25.15378324728301,25.01413413611381,25.094538322882403,501996
2001-12-26,25.17917823791504,25.280740014893766,24.97605131652466,25.07761477721985,1178381
2001-12-27,25.23843002319336,25.26382047433346,25.02260782106865,25.05223113654338,1012440
2001-12-28,25.31035804748535,25.403457446124328,25.191868209893226,25.263808348165867,1089831
2001-12-31,25.306137084960938,25.475407868793823,25.25535450283764,25.348453939060764,861935
2002-01-02,25.11570167541504,25.200337054953838,24.954893275689738,25.200337054953838,1059062
2002-01-03,24.925277709960938,25.00991311007495,24.81948135517223,25.00991311007495,1465937
2002-01-04,24.569795608520508,24.937962048038642,24.455536942206862,24.92526682775004,1566795
2002-01-07,24.39629364013672,24.777155325242063,24.16354511319173,24.777155325242063,2269255
2002-01-08,24.24395751953125,24.47670612535874,24.142394032338284,24.41746117875873,1789162
2002-01-09,24.265113830566406,24.366675621656466,24.150855131873396,24.150855131873396,2086730
2002-01-10,24.353973388671875,24.514781756572585,24.205860241003727,24.227019502630064,1147091
2002-01-11,24.38359832763672,24.540173843487402,24.20586186502376,24.227021128069715,1180050
2002-01-14,24.24395751953125,24.68406428031721,24.24395751953125,24.290507240696748,1429640
2002-01-15,24.650205612182617,24.650205612182617,24.193170839032454,24.193170839032454,1064486
2002-01-16,24.734832763671875,24.79831054269163,24.50208427469822,24.650197408694925,1020158
2002-01-17,24.967594146728516,24.992984597962455,24.692526996354673,24.734845537555856,911582
2002-01-18,24.75600242614746,24.96759174436052,24.52748501959597,24.96759174436052,954971
2002-01-22,24.789857864379883,24.798321908871845,24.50209550510462,24.684063201239255,1269435
2002-01-23,24.734832763671875,24.819468118648828,24.58671962967517,24.662892627755664,1175148
2002-01-24,25.05222511291504,25.12416526842014,24.819474876848776,24.96758805117585,1225316
2002-01-25,25.22148895263672,25.43307986524499,24.9210315067747,25.052218243009364,1507448
2002-01-28,25.284975051879883,25.293437411544662,25.115702602835203,25.284975051879883,969573
2002-01-29,24.91680335998535,25.411923697505028,24.709445284303747,25.200332759152285,1236998
2002-01-30,25.10724449157715,25.450020650487097,25.05223240589188,25.115708536958348,1792708
2002-01-31,25.51772117614746,25.51772117614746,25.086076893300735,25.10723615787195,1538112
2002-02-01,25.496557235717773,25.610815896475078,25.26380873555146,25.43308113736157,1312511
2002-02-04,25.297658920288086,25.63620198270644,25.221485931478927,25.538871420515264,923159
2002-02-05,25.056453704833984,25.32305671760293,24.942195030259242,25.221493264234677,1648566
2002-02-06,25.31035804748535,25.445775966856992,25.158013730050314,25.263808348165867,1483355
2002-02-07,24.921037673950195,25.386536449911905,24.904111272285128,25.386536449911905,1016091
2002-02-08,25.225727081298828,25.369607382892323,24.607883979392117,24.98874568114222,1013170
2002-02-11,25.28073501586914,25.390762497461157,25.018364898933335,25.073376956013217,1645228
2002-02-12,25.369606018066406,25.390765280978048,25.225725724213337,25.331520355055236,967487
2002-02-13,25.411924362182617,25.483864508594746,25.272275248423906,25.32728731114124,1029650
2002-02-14,25.407703399658203,25.49657167138854,25.213040448291178,25.475412398717786,946105
2002-02-15,25.80971908569336,25.962063459587743,25.36961236834659,25.407698040891002,1869160
2002-02-19,25.623519897460938,25.978989537509268,25.623519897460938,25.809718761405314,1437463
2002-02-20,26.385244369506836,26.512198297910334,25.695460965647246,25.79279158114599,1601109
2002-02-21,25.856264114379883,26.59682826509211,25.82240962812839,26.482569584457874,1864154
2002-02-22,26.617992401123047,26.833812896295083,25.7547053692847,25.856268846627458,1808562
2002-02-25,26.7534122467041,26.86767096345209,26.4910419999732,26.829585285775078,1305523
2002-02-26,26.65184211730957,26.850736172472494,26.364079824933167,26.84650499306859,1502442
2002-02-27,26.56297492980957,26.79995634383839,26.283676668920126,26.74494259083142,1219684
2002-02-28,26.491025924682617,26.85072826326939,26.359839197206966,26.72377439766724,1509325
2002-03-01,27.053871154785156,27.06233520035907,26.617997221625682,26.723791898289964,1099009
2002-03-04,26.964998245239258,27.151197101894397,26.68993114019266,27.083488120616774,1421818
2002-03-05,26.448719024658203,26.897289771295863,26.279446568271343,26.89305859127995,1625307
2002-03-06,26.839921951293945,27.035523739528408,26.384936102486318,26.384936102486318,1189959
2002-03-07,26.572036743164062,26.767638558777495,26.36793005943586,26.699602997534765,1272564
2002-03-08,26.695350646972656,26.83142177419552,26.363679389164126,26.597550581679823,1005348
2002-03-11,26.321147918701172,26.640064304780797,26.176573663352197,26.640064304780797,1003262
2002-03-12,27.065296173095703,27.21412377464737,25.92145298840271,26.00224501828287,1932575
2002-03-13,26.963241577148438,26.988756184231818,26.559283138139666,26.958989988553483,1509221
2002-03-14,26.890949249267578,27.073794593098274,26.767636285346335,27.065289725705846,980316
2002-03-15,27.575551986694336,27.575551986694336,26.895199882665917,27.107809703695125,1820661
2002-03-18,27.362953186035156,27.53729371553535,27.260899821777905,27.533040434625836,1347869
2002-03-19,27.51177215576172,27.788165979698494,27.4267285529495,27.435233420782012,1553131
2002-03-20,27.401222229003906,27.58406762625505,27.260899489300854,27.51603205091332,977082
2002-03-21,26.954736709594727,27.405469362233557,26.793152667389194,27.341687078119676,1373214
2002-03-22,27.073795318603516,27.2949100338691,26.980246850292602,27.10781309724727,1158147
2002-03-25,26.975996017456055,27.21411878278974,26.835671619224417,26.890950722547466,684521
2002-03-26,27.205615997314453,27.371451628139415,26.958988345244904,27.022772321308523,1001801
2002-03-27,27.269393920898438,27.36294237822498,27.107809914273062,27.20986323822131,822927
2002-03-28,27.490503311157227,27.554285568931896,27.09504823744305,27.1928482633099,1134054
2002-04-01,26.963241577148438,27.048286883750606,26.827172131893157,26.958989988553483,1117887
2002-04-02,27.46925163269043,27.473503220754793,26.87394301995835,27.044030228260276,1190167
2002-04-03,27.27789306640625,27.596809445157017,27.001501014482646,27.490504549519144,1122998
2002-04-04,27.42674446105957,27.490528469043085,27.14184729588135,27.299178136931165,1092751
2002-04-05,27.23537254333496,27.48625169486901,27.090796597241265,27.42672102006708,990746
2002-04-08,27.362953186035156,27.38846610413995,27.107820621311063,27.129081950344418,924828
2002-04-09,27.384206771850586,27.401216508053675,27.129075955343538,27.25664220951591,999715
2002-04-10,28.056055068969727,28.056055068969727,27.46925133065616,27.554294933872036,1262656
2002-04-11,27.64784049987793,28.056052120994227,27.57980494771897,28.056052120994227,1729085
2002-04-12,28.158103942871094,28.158103942871094,27.643587433470334,27.643587433470334,1029441
2002-04-15,27.56704330444336,28.15810014925725,27.53302553476677,28.15810014925725,1769762
2002-04-16,28.009275436401367,28.009275436401367,27.639333211347004,27.639333211347004,1046025
2002-04-17,27.6223201751709,27.915721934730733,27.56704109240252,27.915721934730733,1137600
2002-04-18,27.413965225219727,27.63082830364279,27.354434548990053,27.46924431451772,1247011
2002-04-19,27.652097702026367,27.72438654827146,27.558549221772754,27.681863896578797,1017759
2002-04-22,27.639328002929688,27.988008842611247,27.639328002929688,27.686102220647044,1526013
2002-04-23,27.248126983642578,27.703112722475826,27.2141092160052,27.681851406222833,2022273
2002-04-24,27.74563980102539,28.170861144641403,27.639334888080743,27.851946405807464,2277495
2002-04-25,27.320415496826172,27.89871588427663,27.29915417949037,27.681852816023422,2280937
2002-04-26,27.66484260559082,27.73713142164618,27.384197282034958,27.469242549903118,1473238
2002-04-29,27.103553771972656,27.741384864475464,27.044023095584024,27.73713327753243,1629688
2002-04-30,27.69036102294922,27.97951125156859,26.916458791188198,26.958981430991365,2117603
2002-05-01,27.554306030273438,27.703133664713878,27.256652453230892,27.63934966773726,1523406
2002-05-02,28.213388442993164,28.213388442993164,27.452242501420844,27.452242501420844,1701446
2002-05-03,27.822181701660156,28.200628836086924,27.822181701660156,28.12834000261298,1183596
2002-05-06,27.775394439697266,27.979501005806238,27.77114285400877,27.932726795885856,1347347
2002-05-07,27.464996337890625,27.979514588627488,27.464996337890625,27.936991943752734,1441113
2002-05-08,28.03053855895996,28.064556334247044,27.469247804479256,27.511768754710033,1694353
2002-05-09,27.571311950683594,28.25591766274165,27.541547441198315,27.924246317973093,1344218
2002-05-10,27.78817367553711,28.27292589867628,27.70313004917235,27.78817367553711,1522363
2002-05-13,28.260156631469727,28.277164672299186,27.873204669429423,27.873204669429423,1326905
2002-05-14,28.085824966430664,28.40048650903165,27.988023202582042,28.319696175011043,1119973
2002-05-15,28.085824966430664,28.170868580867744,27.74564712500659,27.89447471914989,1247428
2002-05-16,28.18359375,28.27289054571937,27.924209914231163,28.17083730658809,1055412
2002-05-17,28.064563751220703,28.16236382361952,27.830692541712338,27.979520136446173,879770
2002-05-20,27.809423446655273,28.107078552974688,27.724379855637185,27.983763907936666,1197573
2002-05-21,27.766891479492188,28.051790036065277,27.686099503016553,27.809414106638368,1056038
2002-05-22,27.979515075683594,27.98376666351006,27.66485020507293,27.68185994005395,1234599
2002-05-23,28.064563751220703,28.166617104052868,27.82218767268352,28.149607365995234,1294050
2002-05-24,27.70311737060547,28.141095145024057,27.669099597260466,28.10282409261259,761181
2002-05-28,27.575551986694336,27.79241339508267,27.494759984009256,27.686108484568063,1163467
2002-05-29,27.39696502685547,27.63933938807506,26.97599689399486,27.579808694807294,2251941
2002-05-30,27.52027702331543,27.6435916854539,27.205613831891988,27.30766717036821,1144588
2002-05-31,27.605318069458008,27.749894041868814,27.55429225086448,27.575553572557613,1271313
2002-06-03,27.248126983642578,27.932732231068865,27.248126983642578,27.605311006079468,1003470
2002-06-04,27.358692169189453,27.56279883999081,27.112064544182676,27.277900156810283,1146361
2002-06-05,27.888429641723633,27.98668782335415,27.25188211365306,27.25188211365306,1249201
2002-06-06,27.56374740600586,27.961055030404328,27.52957027811848,27.790169390967424,1206230
2002-06-07,27.580835342407227,27.734631569258912,27.260426678113102,27.568019131816477,1313554
2002-06-10,27.57656478881836,27.751721939276404,27.358685801744247,27.580836292574872,1136557
2002-06-11,27.328798294067383,28.046515041866364,27.273260213053792,27.72610617404412,1310530
2002-06-12,28.042234420776367,28.196030695332094,27.512489619818275,27.533850544016083,2247039
