Date,Close,High,Low,Open,Volume
2001.1475409836066,29.033872604370117,29.1377874662386,28.59743150756239,29.09622416757102,1784990
2001.155737704918,29.12532615661621,29.24586835703489,28.40623391580226,28.867617754590608,1821287
2001.1584699453551,29.51189422607422,29.6074938165023,29.03388304353001,29.283279463205044,1481894
2001.1612021857923,29.71971321105957,29.811158421414834,29.225078206083328,29.511883488215762,2132518
2001.1639344262296,29.10037612915039,29.53682049780699,28.55586256217079,29.532662845240896,1849552
2001.1666666666667,29.703083038330078,29.86519179413939,29.20844808112652,29.287423632787554,3954534
2001.1748633879781,29.819473266601562,29.92338813794472,29.520198304829268,29.92338813794472,2094657
2001.1775956284152,29.220909118652344,29.4703053499927,29.025549123322218,29.428738760169562,1340777
2001.1803278688524,29.521404266357422,29.73841371373003,29.220932456849543,29.220932456849543,2032911
2001.1830601092897,29.959577560424805,30.126505513253104,29.471309894555542,29.62989261203147,2570578
2001.1857923497269,29.69249153137207,29.859419491801916,29.124932480919405,29.62989396131413,1660665
2001.1939890710382,29.433759689331055,29.801003282045453,29.412891613801907,29.629901002675027,1524136
2001.1967213114754,28.874540328979492,29.50469698111558,28.615801479204084,29.43375417176486,2257991
2001.1994535519125,28.47809410095215,29.028959591870937,28.273607512085928,28.45722934239219,1925587
2001.2021857923498,28.294471740722656,28.67006395438667,27.906363328819,28.58659828005526,1352875
2001.204918032787,28.21100616455078,28.47809031441189,27.751949989409038,27.751949989409038,1973773
2001.2131147540983,28.002344131469727,28.357068210516736,27.943917504433525,28.21517592223648,1424217
2001.2158469945355,28.962194442749023,29.212588179057406,28.014871861145558,28.25274607667991,2590395
2001.2185792349726,27.96477508544922,28.962178522720492,27.793674508783997,28.962178522720492,4127255
2001.22131147541,27.831249237060547,27.889674222675282,26.71699856929949,27.585029773428023,3603774
2001.224043715847,28.00650978088379,28.21099961591945,27.426432843515297,28.169266793208532,3243000
2001.2322404371585,27.793676376342773,28.181786314320327,27.605880334514193,28.106669225919372,2564007
2001.2349726775956,27.814550399780273,28.019036969998396,27.53494339977661,27.856281573508223,3055260
2001.2377049180327,28.66170883178711,28.77855875659956,27.605883569052764,27.8103717676812,2757171
2001.24043715847,27.793676376342773,28.169266799586836,27.251156322630315,28.098320668879584,3377025
2001.2431693989072,28.306978225708008,28.377924348304965,27.668476405638632,28.002335628409888,1844963
2001.2513661202186,27.935564041137695,28.665876739092003,27.731074227548916,28.377924609661093,1758081
2001.2540983606557,27.48068618774414,27.935569682368897,27.292891788144367,27.935569682368897,1556469
2001.2568306010928,27.89801597595215,27.89801597595215,27.042502841357337,27.54329020774769,2657251
2001.25956284153,27.956436157226562,28.54486008457283,27.54328712432982,28.54486008457283,1590054
2001.2622950819673,27.751941680908203,27.818713528589765,26.950682829555436,27.647611291560633,1425885
2001.2704918032787,28.160919189453125,28.29028860440231,27.772807623779652,27.793674033380835,1744313
2001.2732240437158,27.710233688354492,28.152594643354746,27.33464297644559,27.802044640571268,2048765
2001.275956284153,27.209421157836914,27.73107306304147,26.896428354301328,27.73107306304147,1930593
2001.27868852459,27.347150802612305,27.622583541441788,27.1301430392545,27.397228878612697,1393448
